Date;Machine_ID;Operations_hours;Energy_Consumption_kWh;Material_Used_kg;Material_waste_kg;CO2_Emission_kg;Water_Consumption_Liters;Water_Recycled_Liters;Product_Output_Units
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
06.01.2020;M006;7;290;460;42;185;920;180;410
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
07.01.2020;M007;7;285;455;40;180;900;160;405
